,keyword,Score,POS,query,time
755,ms,0.092,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
756,sponsors,0.087,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
757,modeling,0.087,Verb,Information Technology Manager,2020-02-09 18:08:57.911120
758,ideals,0.087,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
759,deep expertise,0.087,Adjective,Information Technology Manager,2020-02-09 18:08:57.911120
760,utility,0.168,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
761,utilisave,0.144,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
762,deep,0.116,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
763,energy utility,0.102,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
764,deep understanding,0.102,Adjective,Information Technology Manager,2020-02-09 18:08:57.911120
765,energy,0.094,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
766,significant,0.093,Adjective,Information Technology Manager,2020-02-09 18:08:57.911120
767,ms sql,0.093,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
768,net,0.087,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
769,seek,0.079,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
770,mount,0.161,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
771,sinai,0.158,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
772,mount sinai,0.158,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
773,sinai system,0.113,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
774,medicine,0.091,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
775,system,0.087,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
776,patient care,0.086,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
777,patient,0.086,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
778,manage development,0.078,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
779,care,0.076,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
780,ensures,0.077,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
781,credit union,0.076,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
782,union,0.072,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
783,evaluates,0.072,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
784,credit,0.072,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
785,meets,0.072,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
786,users,0.068,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
787,center,0.067,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
788,updated,0.065,Verb,Information Technology Manager,2020-02-09 18:08:57.911120
789,develops,0.063,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
790,value,0.104,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
791,relationship,0.102,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
792,technology solutions,0.096,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
793,functions,0.094,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
794,partner,0.09,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
795,demonstrated,0.089,Verb,Information Technology Manager,2020-02-09 18:08:57.911120
796,drive,0.085,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
797,win,0.084,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
798,influence,0.084,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
799,relationship management,0.08,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
800,technological equipment,0.139,Adjective,Information Technology Manager,2020-02-09 18:08:57.911120
801,equipment software,0.139,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
802,cost,0.124,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
803,technological,0.12,Adjective,Information Technology Manager,2020-02-09 18:08:57.911120
804,engineering,0.114,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
805,efficient,0.114,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
806,report,0.105,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
807,analysis,0.093,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
808,budget,0.091,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
809,equipment,0.088,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
810,help desk,0.12,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
811,desk,0.12,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
812,msp,0.115,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
813,experience msp,0.115,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
814,experience help,0.11,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
815,help,0.095,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
816,customer,0.09,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
817,identify,0.088,Verb,Information Technology Manager,2020-02-09 18:08:57.911120
818,improvement,0.085,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
819,customer service,0.083,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
820,njoy,0.156,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
821,complies applicable,0.092,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
822,complies,0.092,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
823,suite,0.085,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
824,network,0.082,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
825,assess,0.08,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
826,hardware software,0.076,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
827,systems,0.075,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
828,applicable,0.075,Adjective,Information Technology Manager,2020-02-09 18:08:57.911120
829,hardware,0.072,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
830,ny,0.135,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
831,www lewiscounty,0.134,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
832,lowville ny,0.134,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
833,lowville,0.134,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
834,lewiscounty org,0.134,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
835,lewiscounty,0.134,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
836,lewis county,0.134,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
837,lewis,0.134,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
838,description www,0.134,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
839,org,0.128,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
840,order management,0.129,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
841,order,0.129,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
842,commerce,0.119,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
843,marketing,0.104,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
844,cms,0.104,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
845,administering,0.104,Verb,Information Technology Manager,2020-02-09 18:08:57.911120
846,system,0.102,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
847,content,0.1,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
848,sql server,0.09,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
849,closely,0.087,Adverb,Information Technology Manager,2020-02-09 18:08:57.911120
850,njoy,0.226,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
851,complies applicable,0.142,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
852,complies,0.142,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
853,applicable,0.116,Adjective,Information Technology Manager,2020-02-09 18:08:57.911120
854,equal,0.108,Adjective,Information Technology Manager,2020-02-09 18:08:57.911120
855,security privacy,0.103,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
856,privacy requirements,0.103,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
857,prioritizing initiatives,0.103,Verb,Information Technology Manager,2020-02-09 18:08:57.911120
858,met start,0.103,Verb,Information Technology Manager,2020-02-09 18:08:57.911120
859,initiatives communicating,0.103,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
860,technological knowledge,0.097,Adjective,Information Technology Manager,2020-02-09 18:08:57.911120
861,rackers,0.097,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
862,racker,0.097,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
863,department,0.096,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
864,integrations,0.092,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
865,components,0.092,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
866,technological,0.08,Adjective,Information Technology Manager,2020-02-09 18:08:57.911120
867,manage,0.074,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
868,maintenance,0.07,Noun,Information Technology Manager,2020-02-09 18:08:57.911120
869,develop,0.069,Verb,Information Technology Manager,2020-02-09 18:08:57.911120
0,comfortable,0.11,Adjective,Applications Architect,2020-02-09 18:09:39.258014
1,plans,0.098,Noun,Applications Architect,2020-02-09 18:09:39.258014
2,execution,0.094,Noun,Applications Architect,2020-02-09 18:09:39.258014
3,training,0.082,Noun,Applications Architect,2020-02-09 18:09:39.258014
4,bachelor,0.08,Noun,Applications Architect,2020-02-09 18:09:39.258014
5,requirements,0.078,Noun,Applications Architect,2020-02-09 18:09:39.258014
6,understanding rdbms,0.075,Verb,Applications Architect,2020-02-09 18:09:39.258014
7,training requirements,0.075,Noun,Applications Architect,2020-02-09 18:09:39.258014
8,training content,0.075,Noun,Applications Architect,2020-02-09 18:09:39.258014
9,tier programming,0.075,Noun,Applications Architect,2020-02-09 18:09:39.258014
10,network,0.13,Noun,Applications Architect,2020-02-09 18:09:39.258014
11,knowledge,0.102,Noun,Applications Architect,2020-02-09 18:09:39.258014
12,wireless sdn,0.096,Noun,Applications Architect,2020-02-09 18:09:39.258014
13,weaknesses opportunities,0.096,Noun,Applications Architect,2020-02-09 18:09:39.258014
14,weaknesses,0.096,Noun,Applications Architect,2020-02-09 18:09:39.258014
15,understanding conversant,0.096,Verb,Applications Architect,2020-02-09 18:09:39.258014
16,threats technical,0.096,Noun,Applications Architect,2020-02-09 18:09:39.258014
17,threats,0.096,Noun,Applications Architect,2020-02-09 18:09:39.258014
18,technology areas,0.096,Noun,Applications Architect,2020-02-09 18:09:39.258014
19,tech industry,0.096,Noun,Applications Architect,2020-02-09 18:09:39.258014
20,engagements,0.098,Noun,Applications Architect,2020-02-09 18:09:39.258014
21,construction,0.076,Noun,Applications Architect,2020-02-09 18:09:39.258014
22,domains,0.073,Noun,Applications Architect,2020-02-09 18:09:39.258014
23,enterprise architecture,0.07,Noun,Applications Architect,2020-02-09 18:09:39.258014
24,cost,0.07,Noun,Applications Architect,2020-02-09 18:09:39.258014
25,documentation construction,0.07,Noun,Applications Architect,2020-02-09 18:09:39.258014
26,detailed documentation,0.07,Adjective,Applications Architect,2020-02-09 18:09:39.258014
27,customer requirements,0.07,Noun,Applications Architect,2020-02-09 18:09:39.258014
28,cost ownership,0.07,Noun,Applications Architect,2020-02-09 18:09:39.258014
29,consulting engagements,0.07,Noun,Applications Architect,2020-02-09 18:09:39.258014
30,troubleshoot,0.096,Noun,Applications Architect,2020-02-09 18:09:39.258014
31,equipment,0.088,Noun,Applications Architect,2020-02-09 18:09:39.258014
32,firm,0.085,Noun,Applications Architect,2020-02-09 18:09:39.258014
33,issues,0.081,Noun,Applications Architect,2020-02-09 18:09:39.258014
34,range,0.079,Noun,Applications Architect,2020-02-09 18:09:39.258014
35,windows,0.078,Noun,Applications Architect,2020-02-09 18:09:39.258014
36,setup,0.078,Noun,Applications Architect,2020-02-09 18:09:39.258014
37,inventory,0.078,Noun,Applications Architect,2020-02-09 18:09:39.258014
38,perform,0.075,Noun,Applications Architect,2020-02-09 18:09:39.258014
39,resolve issues,0.074,Verb,Applications Architect,2020-02-09 18:09:39.258014
40,infosys,0.08,Noun,Applications Architect,2020-02-09 18:09:39.258014
41,entails,0.08,Noun,Applications Architect,2020-02-09 18:09:39.258014
42,excellence,0.075,Noun,Applications Architect,2020-02-09 18:09:39.258014
43,complex problems,0.075,Adjective,Applications Architect,2020-02-09 18:09:39.258014
44,api,0.075,Noun,Applications Architect,2020-02-09 18:09:39.258014
45,face,0.071,Noun,Applications Architect,2020-02-09 18:09:39.258014
46,delivered,0.071,Verb,Applications Architect,2020-02-09 18:09:39.258014
47,coding,0.067,Verb,Applications Architect,2020-02-09 18:09:39.258014
48,demonstrated experience,0.065,Verb,Applications Architect,2020-02-09 18:09:39.258014
49,thrive,0.062,Noun,Applications Architect,2020-02-09 18:09:39.258014
50,email,0.161,Noun,Applications Architect,2020-02-09 18:09:39.258014
51,accommodation,0.147,Noun,Applications Architect,2020-02-09 18:09:39.258014
52,veteran medical,0.117,Noun,Applications Architect,2020-02-09 18:09:39.258014
53,usapplicationaccommodation lorealusa,0.117,Noun,Applications Architect,2020-02-09 18:09:39.258014
54,usapplicationaccommodation,0.117,Noun,Applications Architect,2020-02-09 18:09:39.258014
55,training promotion,0.117,Noun,Applications Architect,2020-02-09 18:09:39.258014
56,specific requests,0.117,Adjective,Applications Architect,2020-02-09 18:09:39.258014
57,self confident,0.117,Noun,Applications Architect,2020-02-09 18:09:39.258014
58,result driven,0.117,Noun,Applications Architect,2020-02-09 18:09:39.258014
59,respond specific,0.117,Noun,Applications Architect,2020-02-09 18:09:39.258014
60,nycers,0.133,Noun,Applications Architect,2020-02-09 18:09:39.258014
61,programming systems,0.099,Verb,Applications Architect,2020-02-09 18:09:39.258014
62,demonstrated proficiency,0.087,Verb,Applications Architect,2020-02-09 18:09:39.258014
63,prior,0.081,Adverb,Applications Architect,2020-02-09 18:09:39.258014
64,department,0.075,Noun,Applications Architect,2020-02-09 18:09:39.258014
65,relational,0.074,Noun,Applications Architect,2020-02-09 18:09:39.258014
66,demonstrated,0.073,Verb,Applications Architect,2020-02-09 18:09:39.258014
67,vsam,0.071,Noun,Applications Architect,2020-02-09 18:09:39.258014
68,telecommunications,0.071,Noun,Applications Architect,2020-02-09 18:09:39.258014
